title,salary,city,job,publish_date,requirements,responsibilities,schedule,experience,employment,url
Manual QA Engineer (Junior),от 400 € за месяц,,TownLive Games,,"Мы создаём захватывающие мобильные игры! Нами движет стремление разрабатывать и развивать классные проекты и выводить их в топы Google Play! Приглашаем в команду амбициозного Manual QA Engineer (Junior) для участия в разработке нашего проекта. Жанр - ситибилдер/ферма/экспедиция Почему мы? Удаленка навсегда, без перехода в офис; Команда профи и система онбординга - убедишься лично; Гибкое начало рабочего дня; Отпуск 28 дней, а также оплата больничного 100 %; Подарки в день рождения и денежные бонусы по случаю важных событий в жизни; Sick Days - 10 дней в год; Демократичная среда и психологически здоровая атмосфера внутри команды, где важен каждый; Возможность вносить свои изменения в процессы, коллеги, которые слышат и понимают Чем предстоит заниматься? Ручное тестирование мобильных игр: функциональное, smoke, регрессионное тестирование; Документирование обнаруженных ошибок и контроль их исправления (ревью багов); Работа с ТЗ - проверка на соответствие требованиям, взаимодействие с гейм-дизайнерами по возникающим вопросам; Планирование проверок: составление чек-листов и тест-планов, оценка времени на проведение тестирования; Взаимодействие с командой на всех этапах разработки; Составление инструкций по инструментам тестирования и работа с тестовой документацией; Работа с отзывами пользователей и поиск багов по заявленным проблемам игроков Мы идеально друг другу подходим, если у тебя есть: Наличие 1-2 устройств на ОС Android для тестирования; Богатый игровой опыт на мобильных девайсах и любовь к играм; Опыт тестирования мобильных Игр/приложений от полугода; Понимание методологий разработки ПО и видов тестирования; Опыт работы с таск-трекинговой системой; Развитые аналитические навыки, внимательность; Коммуникабельность, умение излагать свои мысли; +100 к карме, если имеется: Техническое образование; Опыт тестирования игр в жанре Farm Adventure; Опыт тестирования на различных платформах: Android, iOS; Опыт работы с Unity (понимание основ); Опыт работы с Git. Ждем Ваших откликов, будем рады знакомству!",,,1–3 года,,https://almaty.hh.kz/vacancy/132168179
Руководитель продукта,,Астана,ТОО DAMUMED (Дамумед),,"Для развития казахстанского медицинского цифрового облачного сервиса требуются требуются руководители продукта. Мы рады видеть в своей команде целеустремленных людей, готовых расти и развиваться вместе с нами. Мы разрабатываем продукт собственными силами. Мы также разрабатываем мобильные приложения для популярных платформ iOS и Android. Мы постоянно обсуждаем и реализуем новые идеи. Если вы хотите каждый день делать что-то важное и полезное для людей, для общества - приходите к нам, мы обещаем – будет интересно. Делаем медицину ближе и доступнее и приглашаем всех, кто готов делать это вместе с нами. Задачи и зона ответственности Реализация утверждённой продуктовой стратегии и roadmap Управление продуктовым бэклогом (приоритизация, актуализация, контроль исполнения) Постановка задач команде разработки (user stories, требования, критерии приёмки) Контроль сроков, качества и полноты реализации функционала Взаимодействие с бизнес-заказчиками и сбор требований Декомпозиция бизнес-требований в понятные задачи для разработки Участие в планировании (sprint planning, grooming, demo) Контроль соответствия реализуемого функционала бизнес-целям Анализ результатов внедрения фич (метрики, обратная связь пользователей) Управление продуктовой/функциональной командой (при наличии) Требования Опыт работы в роли Product Manager / Product Owner / системного аналитика от 3–5 лет Практический опыт управления бэклогом и взаимодействия с разработкой Умение формализовать требования (user stories, use cases, BPMN/диаграммы — желательно) Понимание процессов разработки (Agile/Scrum/Kanban) Сильные коммуникативные навыки (работа с бизнесом и IT) Системное мышление и внимание к деталям Будет преимуществом: Опыт в сложных доменных продуктах (например, здравоохранение, гос. системы) Опыт работы с интеграциями Навыки работы с метриками продукта Мы предлагаем Работа над значимым продуктом с высокой нагрузкой и сложной логикой Влияние на качество и развитие продукта Профессиональную команду разработки и аналитики Конкурентную оплату труда Гибкие условия работы",,,3–6 лет,,https://almaty.hh.kz/vacancy/131919666
QA Engineer Junior (Mobile),,,Adviva,,"Аналитический склад ума. Опыт тестирования API(JSON, REST API). Понимание процессов QA. Умение находить и читать логи на базовом уровне. Опыт работы с Postman, MySQL. Опыт тестирования мобильных приложений Android, iOS. Составление лаконичных баг-репортов и тест-кейсов. Будет плюсом опыт работы с платформами для управления логами(graylog/kibana) Наличие любых собственных устройств Android и iOS. Наличие Mac будет плюсом","Проводить функциональное, интеграционное, регрессионное тестирование и UI тестирование. Проводить тестирование на проде интеграций по чеклистам. Локализация, регистрация и проверка фикса дефектов на production окружении. Взаимодействие с командой поддержки по обращениям пользователей, валидация проблемы и определение причины неисправности, постановка задач на разработку. Взаимодействие с проектной командой (разработчики, аналитики, менеджеры, devops-инженеры, поддержка) по планируемым релизам, проверка нового продуктового функционала на проде. Проверка функционала по автоматическим отчетам об ошибках. Локализация ошибок и передача баг-репортов в команды разработки. Мониторинг ошибок на production.",,1–3 года,,https://almaty.hh.kz/vacancy/131985226
"Android-разработчик (Java), Алматы",,Алматы,ООО Центр корпоративных технологий,,"M4bank является одним из ведущих разработчиков в СНГ инновационных IT-решений для банковского и финансового сектора. Мы работаем на рынке с 2011 года. Наши клиенты - крупные банки и ритейл СНГ и России В нашу яркую команду мы ищем Android-разработчика, который хочет расти и развиваться вместе с нами. Что нужно будет делать: - Разрабатывать мобильные приложения и библиотеки для платформ Android/JVM. - Активно участвовать в процессе разработки, от начала проектирования до запуска продукта. - Активно общаться с коллегами, обсуждать варианты реализации функциональных возможностей и дизайн продукта. - Оптимизировать приложения. - Выявлять и устранять узкие места ПО. - Разбирать инциденты, связанные с дефектами ПО. Ты справишься если у тебя есть: - Хорошее знание и опыт разработки под платформу Android. - Хорошее знание Java, Kotlin и Kotlin stdlib. - Хорошая алгоритмическая подготовка. - Опыт работы с Java, Kotlin Coroutines, опыт многопоточного программирования. - Опыт работы с Jetpack Compose. - Опыт разработки сетевых приложений. - Минимум средний английский (intermediate). Плюсом будет: - Опыт работы в команде. - Опыт работы в сфере финансовых технологий. - Знание Java. - С терминалами или другим железом. - Знание гибких методологий разработки. - Опыт работы с git, jira, confluence. Условия: - График работы с 10.00 до 19.00 (офисный формат работы) - 5-ти дневная рабочая неделя. - Уютный офис с террасой в районе Мега Парка (Сейфуллина) Работа в офисе компании Испытательный срок 3 месяца",,,3–6 лет,,https://almaty.hh.kz/vacancy/131961284
Android-разработчик (Middle/Senior),,,ТОО TECHNO PARTNERS,,"О компании Edoox.com — ведущая образовательная платформа Казахстана для учащихся, учителей и школ. Более 1 млн пользователей и 2000 школ используют наш сервис для подготовки к экзаменам и контроля знаний. Технические требования Обязательные навыки Языки разработки Уверенное владение Kotlin (основной язык разработки). Знание Java для поддержки и развития существующего кода. Понимание ООП, SOLID, паттернов проектирования (MVVM, MVI, Clean Architecture). Android SDK и UI Глубокие знания Android SDK, жизненного цикла Activity/Fragment. Опыт работы с Jetpack Compose и классической XML-вёрсткой (Views). Jetpack-компоненты: ViewModel, LiveData, Navigation, Room, WorkManager. Опыт разработки адаптивных интерфейсов под планшеты и большие экраны (responsive layouts, ConstraintLayout, WindowSizeClass). Material Design 3. Асинхронность и многопоточность Kotlin Coroutines, Flow. Понимание принципов реактивного программирования. Сетевое взаимодействие Работа с REST API (Retrofit, OkHttp). Парсинг JSON (Gson, Moshi, kotlinx.serialization). Понимание принципов работы WebSocket (плюсом). Хранение данных Room, SQLite — локальные БД. SharedPreferences / DataStore. Кеширование данных и работа в офлайн-режиме. Dependency Injection Hilt или Koin. Инструменты Система контроля версий Git. Gradle (Kotlin DSL приветствуется). Android Studio, Profiler, Layout Inspector. Firebase (Crashlytics, Analytics, Push-уведомления). Тестирование Unit-тесты (JUnit, MockK). UI-тесты (Espresso, Compose Testing) — желательно. Публикация Опыт публикации приложений в Google Play. Понимание процесса подписи APK/AAB, работы с Play Console. Дополнительные плюсы Опыт работы с CI/CD (GitHub Actions, GitLab CI, Bitrise, Fastlane). Опыт работы с медиа-контентом (ExoPlayer, видео/аудио воспроизведение). Опыт с Kotlin Multiplatform (KMP). Опыт интеграции платежных систем. Опыт работы в EdTech-проектах. Базовые знания backend (REST API, понимание серверной части). Личные качества Умение быстро анализировать чужой код. Внимание к качеству UX и деталям интерфейса. Ответственность и соблюдение сроков. Готовность к работе в образовательном проекте с социальной миссией.",,,3–6 лет,,https://almaty.hh.kz/vacancy/132729555
"Бизнес / Системный аналитик, г.Астана",,Астана,ТОО DAMUMED (Дамумед),,"Опыт работы системным / бизнес-аналитиком в IT Понимание процессов разработки ПО Умение описывать требования в структурированном виде Навыки декомпозиции сложных задач Опыт работы с макетами интерфейсов (Figma или аналоги) Умение говорить с бизнесом и с разработкой «на одном языке» Если Вы обладаете более глубокими знаниями и опытом, чем перечислено выше, то мы будем рады предложить Вам более высокую категорию или вакансию. Приходите на собеседование. В ходе него мы сможем больше узнать о Вас и сделать Вам альтернативные предложения.","Анализ и формализация требований от бизнеса и внутренних заказчиков Декомпозиция требований на задачи для разработки Подготовка постановок задач (user stories, acceptance criteria) Проработка пользовательских сценариев Создание макетов интерфейсов (wireframes, прототипы) Взаимодействие с разработчиками, уточнение требований в процессе реализации",,3–6 лет,,https://almaty.hh.kz/vacancy/131895800
Преподаватель универсальный в сфере IT,,Уральск,ТОО ITSTEP Academy Astana,,,"Проводить увлекательные занятия для детей и подростков (7–15 лет) Объяснять сложные вещи просто и интересно Работать по готовым программам и улучшать их своими идеями Помогать ученикам создавать собственные проекты Поддерживать интерес, вовлеченность и уверенность учеников Давать обратную связь родителям и команде Что важно: Базовое понимание программирования или цифрового дизайна Умение находить подход к детям и подросткам Ответственность, терпение и открытость в общении Желание развиваться и осваивать новые технологии Будет плюсом, если ты знаком с: Python (Junior / Pro) Web-дизайном (HTML, CSS, Figma) Разработкой игр (Roblox Studio, Unity, Construct 3) 3D-моделированием (Tinkercad, SketchUp, Blender) Созданием мобильных приложений (Thunkable, AR) Digital Art / Concept Art Основами AI и AI-ассистентами Arduino и SmartTech",,не требуется,,https://almaty.hh.kz/vacancy/132560950
Android Development Program Trainee,,Алматы,Andersen,,"знание английского языка на уровне Intermediate и выше (устная коммуникация); начальные знания основ языка программирования Kotlin или Java; базовые знания в сфере Computer Science; понимание Android specific терминологии (UI-элементы, компоненты системы); готовность продолжить стажировку в компании Andersen. Участник программы обучения Andersen смело может рассчитывать на: высокий уровень экспертизы и поддержку со стороны опытных специалистов Andersen на протяжении всего обучения; системное менторское сопровождение и регулярную обратную связь; внимательное и бережное отношение к каждому участнику с фокусом на его прогресс и результат; помощь и поддержку при переходе от обучения к работе на коммерческих проектах компании; дальнейшее трудоустройство в Andersen при успешном прохождении программы. Andersen - это отличная возможность старта и роста в сфере IT!",,,не требуется,,https://almaty.hh.kz/vacancy/131875698
Android Trainee,300 000 ₸ за месяц,Шымкент,Andersen,,"уровень английского языка Intermediate и выше; понимание принципов Android‑разработки; знание Kotlin, Android SDK, Android Studio, Gradle; базовые знания Java; понимание паттернов проектирования и особенностей работы мобильных приложений; наличие учебных или тестовых проектов в портфолио; уровень знания немецкого языка Intermediate и выше будет плюсом; опыт работы не обязателен. Если вы делаете первые шаги в Android-разработке и хотите подготовиться к стажировке, начните с бесплатного онлайн‑курса Andersen «Android-разработка с нуля», который поможет заложить прочную основу ваших знаний. Чтобы откликнуться на курс, укажите в комментарии к отклику: «Обучение». Требования для участия в курсе: английский язык на уровне Intermediate и выше (устная коммуникация); базовые знания одного из языков программирования Kotlin или Java и основ Computer Science; понимание Android‑специфики (UI‑элементы, системные компоненты); готовность продолжить обучение на стажировке в компании Andersen. Старт карьеры в Andersen — это: гарантированное трудоустройство по итогам стажировки при успешном прохождении программы и конкурентная заработная плата после старта работы на коммерческом проекте; профессиональная команда и поддержка на каждом этапе обучения; бережное и внимательное отношение, комфортная адаптация и конструктивная обратная связь; сопровождаемый переход от обучения к работе на коммерческих проектах; доступ к корпоративной системе обучения и собственной образовательной платформе компании; корпоративные онлайн курсы английского языка; участие в активной корпоративной жизни международной IT‑компании. Начните свой путь в IT с Andersen — подавайте заявку и превратите стремление в реальный опыт!",,,не требуется,,https://almaty.hh.kz/vacancy/132799662
Full-Stack Engineer (JavaScript/PHP),,,Itransition,,"We are looking for an experienced developer who is ready to tackle complex technical challenges while building high-quality software systems using modern technologies. Requirements 4+ years of professional software development experience; Production skills in frontend development (JavaScript); Experience building backend services in production (PHP); Experience designing and consuming RESTful APIs; Understanding of client-server architecture; Solid understanding of SQL databases, including indexes and locking mechanisms; Proactive, self-motivated, and eager to take ownership of tasks; Fluent English. Nice to have Experience working within an existing PHP codebase; Mobile development experience (iOS and/or Android); Experience in setting up and supporting development processes (CI/CD, code review, static code analysis, automated testing); Experience working with SCRUM; Experience in creating technical documentation; Hands-on experience with cloud services (AWS, Google Cloud). We can offer: Projects for such clients as PayPal, Wargaming, Xerox, Philips, adidas and Toyota Competitive compensation that depends on your qualification and skills Career development system with clear skill qualifications Flexible working hours aligned to your schedule Options to work remotely Compensation of medical costs English courses online Corporate parties and events for employees and their children Internal conferences, workshops and meetups for learning and experience sharing Gym membership compensation, corporate sport competitions (cybersport included) 5 days of paid sick leave per year with no obligation to submit a sick-leave certificate",,,3–6 лет,,https://almaty.hh.kz/vacancy/131885953
Middle Frontend Developer (React native),от 600 000 до 700 000 ₸ за месяц,Алматы,ТОО HJ Platform (Hero’s Journey),,"Опыт коммерческой разработки на React Native (CLI, не только Expo) и JavaScript; Уверенное знание React 18/19, hooks, функциональных компонентов, паттернов реактивности; Опыт с React Navigation, навигационными стеками и сценариями авторизации. Понимание REST/GraphQL, WebSocket-подписок, обработки ошибок, ретраев. Аккуратная работа с Git (feature-branch, PR, осмысленные коммиты). Будет плюсом: Опыт с нативными модулями (Kotlin / Swift); Опыт с OTA-обновлениями (Hot Updater, CodePush, Expo Updates); Работа с Skia, Lottie, кастомной графикой и сложными анимациями; Понимание TypeScript (проект постепенно типизируется); Опыт публикации в App Store и Google Play, общение с ревью; Опыт с push-уведомлениями (Firebase / APNs / Notifee) и аналитикой (Amplitude / Firebase); Понимание принципов модульной архитектуры (feature-sliced / по доменам)","Разрабатывать и поддерживать продуктовые экраны мобильного приложения на React Native CLI (iOS + Android); Интегрировать GraphQL-API через Apollo Client (queries, mutations, subscriptions, кеширование); Работать с состоянием через MobX / mobx-react-lite, проектировать модульные сторы по фичам; Делать сложные UI: анимации (Reanimated, Skia, Lottie), графики (Victory Native, gifted-charts), bottom-sheets, FlashList; Интегрировать нативные SDK и модули: HealthKit, Health Connect, Vision Camera, геолокация, пуши (Firebase Messaging, Notifee), аналитика (Amplitude); Работать с навигацией React Navigation (stack / native-stack / bottom-tabs / material-top-tabs), включая публичные и приватные роуты; Делать формы и валидацию на Formik + Yup, маски ввода, локализацию через i18next; Поддерживать релизный цикл: сборки через EAS / нативные сборки, OTA-обновления через Hot Updater, версионирование (bump-version), Crashlytics; Дебажить и оптимизировать производительность приложения (профилирование, работа с памятью, FPS). Технологии, с которыми работаем: Node.js (Express) GraphQL (Apollo Server, TypeGraphQL) PostgreSQL / MongoDB Redis Docker / GitHub Actions / AWS",,1–3 года,,https://almaty.hh.kz/vacancy/131778421
QA Engineer (Тестировщик),,Алматы,АО Нурбанк,,"Понимание методологий тестирования. Опыт тестирования mobile/web. Навыки тестирования API (REST, JSON). Умение работать с Jira, TestRail/Qase. Понимание API и клиент-серверной архитектуры. Готовность тестировать как UI, так и backend-процессы. Умение работать в условиях неполных требований.","Тестирование мобильных (iOS/Android) и web-приложений. Разработка тест-кейсов, проведение функционального и регрессионного тестирования. Проверка API через Postman. Анализ требований, поиск и документирование дефектов. Тестирование KYC, авторизации, платежей, переводов. Работа с Charles/Proxyman, логами, Sentry/Firebase. Участие в анализе требований. Подготовка тестовой документации (Test Plan, Test Report). Совместная работа с аналитиками и разработчиками для уточнения логики. Тестирование взаимодействия нескольких систем (end-to-end). Участие в улучшении QA-процессов. Работа с логами (Kibana/ELK), анализ ошибок и поиск первопричин. Оформление дефектов в баг-трекинговой системе (Jira/YouTrack), контроль их исправления. Взаимодействие с разработчиками, аналитиками, дизайнерами, DevOps и командой мобильной разработки.",,1–3 года,,https://almaty.hh.kz/vacancy/131942017
Тестировщик Управления тестирования и контроля качества Департамент корпоративной архитектуры,,Алматы,"Евразийский банк, АО",,,"Выполнять разработку и актуализацию тестовой документации, инструкций; предоставлять протоколы тестирования по выполненным работам; Проводить ручное тестирование АБИС (модульное, функциональное и интеграционное); Автоматизированное тестирование функционала; Выполнять координацию работ структурными подразделениями Банка в процессе пользовательского тестирования (UAT); Проводить анализ и воспроизведение инцидентов с тестовой среды; Выполнять разработку и усовершенствование тестовой методологии Наши комментарии к стажу: Опыт работы более 3-х лет Глубокие знания и опыт работы с различными методологиями тестирования (например, Agile, Scrum, Waterfall) Опыт разработки автоматизированных тестов на языках программирования, таких как Python, Java, C#, или использование инструментов автоматизации, таких как Selenium, Appium, JUnit, TestNG Понимание принципов работы баз данных и опыт написания SQL-запросов для тестирования целостности данных Знание основных принципов веб-разработки, протоколов HTTP, HTML, CSS и JavaScript Дополнительные плюсы: Опыт работы с тестированием мобильных приложений (iOS, Android). Знание инструментов управления проектами (например, Jira, Trello). Наши",,3–6 лет,,https://almaty.hh.kz/vacancy/132440803
Junior QA Engineer (Manual),,,ТОО Playrix,,,"анализ механик и пользовательского опыта, формулирование предложений по улучшению; активное участие в командных обсуждениях фич и изменений; ручное тестирование новых фич игры на платформах iOS, Android, MacOS, UWP; тестирование проекта в рамках регрессионных проверок; своевременное и качественное заведение дефектов в баг-трекер с описанием причин и влияния на продукт. Мы ожидаем: быстрый рост в геймдизайн, продюсирование или менеджмент; мобильный игровой опыт и искренний интерес к gamedev; проактивную позицию: умение не только находить проблему, но и предлагать решение; коммерческий опыт ручного тестирования от 6 месяцев; высшее образование; знание теории тестирования; Будет плюсом: понимание основ геймдизайна и аналитики; опыт работы с AI-инструментами; интерес к аналитике и продуктовым показателям. Мы предлагаем: Гибкость в работе: Для большинства позиций у нас гибкий график и удалённый формат работы. Мы ориентируемся на результат, а не на место или способ выполнения задач. Забота о здоровье и well-being: Предоставляем ДМС для сотрудников, их партнеров и детей, компенсируем онлайн-сессии с психологом. Сохраняем 100% зарплату во время отпуска или больничного без лишних справок. А для особых случаев предоставляем дополнительные выходные. Поддерживаем здоровый образ жизни и компенсируем покупку спортивных абонементов и подписку на фитнес-приложения. Развитие и обучение: Оплачиваем участие в профильных конференциях и курсах, проводим внутренние конференции. Компенсируем изучение иностранного языка. Ивенты и мерч: Регулярно проводим развлекательные и рабочие мероприятия в офлайн режиме: встречи команд, крупные корпоративные вечеринки и более лайтовые пати в офисах. Также регулярно проводим развлекательные конкурсы, квизы, хакатоны, спортивные челленджи в режиме онлайн. Собственный магазин мерча с внутренней валютой, где можно купить уникальные подарки. Валюту дарим на значимые даты, также ее можно заработать, участвуя в мероприятиях и брендовых активностях Отправляя отклик на нашу вакансию, вы соглашаетесь, что ваши персональные данные, собранные во время собеседований в Playrix, будут обрабатываться компанией.",,1–3 года,,https://almaty.hh.kz/vacancy/132247282
Программист Mobile Developer,от 300 000 до 500 000 ₸ за месяц,Алматы,ТОО XXL MEBEL,,"Опыт коммерческой мобильной разработки от 1–3 лет. Если вы на Flutter: глубокое знание Dart, уверенный опыт с BLoC или Riverpod, понимание работы Skia/Impeller. Если вы на React Native: отличное знание JS/TS, React Hooks, опыт с Redux / MobX / Zustand. Понимание работы платформ «под капотом» (Native bridges, работа с iOS/Android API). Умение работать с Git и настраивать процессы CI/CD. Будет преимуществом: опыт нативной разработки (Swift/Kotlin) и наличие опубликованных приложений в Store. Условия и график: Локация: г. Алматы, ул. Халиуллина, 66, корпус 3, БЦ «Станица». График: 5/2, на выбор: с 08:00 до 17:00 или с 09:00 до 18:00. Техника: предоставляем рабочий компьютер для комфортной разработки. Развитие: возможность стоять у истоков продукта и влиять на стек технологий. Отпуск: 24 календарных дня. Уникальные бонусы: Отпуск в ОАЭ: Наша компания предоставляет бесплатное жилье в ОАЭ на время вашего отпуска. С вас — только билеты, с нас — комфортное проживание! Оплата: 300 000 тг на руки + бонусы за успешно завершенные проекты. Стабильные выплаты строго до 10-го числа каждого месяца. Официальное трудоустройство согласно ТК РК.","Разработка с нуля: проектирование и реализация кроссплатформенного приложения. Геолокация: работа с GPS-трекером для точного мониторинга в фоновом режиме. Архитектура: участие в принятии технических решений и проведении Code Review. Интеграции: работа с REST API, WebSocket, Push-уведомлениями и сторонними сервисами. Качество: оптимизация производительности, устранение багов и написание тестов (Unit, Widget/Component). Командная работа: плотное взаимодействие с Backend-командой и участие в развитии продукта. Наш стек и ожидания: Опыт коммерческой мобильной разработки от 1–3 лет. Если вы на Flutter: глубокое знание Dart, уверенный опыт с BLoC или Riverpod, понимание работы Skia/Impeller. Если вы на React Native: отличное знание JS/TS, React Hooks, опыт с Redux / MobX / Zustand. Понимание работы платформ «под капотом» (Native bridges, работа с iOS/Android API). Умение работать с Git и настраивать процессы CI/CD. Будет преимуществом: опыт нативной разработки (Swift/Kotlin) и наличие опубликованных приложений в Store. Условия и график: Локация: г. Алматы, ул. Халиуллина, 66, корпус 3, БЦ «Станица». График: 5/2, на выбор: с 08:00 до 17:00 или с 09:00 до 18:00. Техника: предоставляем рабочий компьютер для комфортной разработки. Развитие: возможность стоять у истоков продукта и влиять на стек технологий. Отпуск: 24 календарных дня. Уникальные бонусы: Отпуск в ОАЭ: Наша компания предоставляет бесплатное жилье в ОАЭ на время вашего отпуска. С вас — только билеты, с нас — комфортное проживание! Оплата: 300 000 тг на руки + бонусы за успешно завершенные проекты. Стабильные выплаты строго до 10-го числа каждого месяца. Официальное трудоустройство согласно ТК РК.",,1–3 года,,https://almaty.hh.kz/vacancy/132011948
Junior Software Engineer (Gameplay),,,ТОО Playrix,,"Playrix — одна из самых успешных компаний по разработке мобильных игр в мире. По доходам среди всех мобильных приложений мы входим в топ-3 в мире, а в Европе мы первые. Наши игры установили 2,3 миллиарда раз (треть населения Земли), каждый день в них играет более 30 миллионов людей по всему миру! Команды разработки для нас - ядро компании, благодаря которому наши игры растут и развиваются уже 21 год. Чтобы повышать качество продуктов и выводить их на новый уровень, мы строим AI-first-культуру внутри инженерных команд: разрабатываем агентные воркфлоу, внедряем новые инструменты, измеряем прирост скорости разработки — и в особенности следим за качеством результата. Поэтому ищем сильнейших инженеров, кто готов поддержать и развивать эти практики вместе с нами Эта роль подойдет тем, кто готов работать на стыке UI, логики и инженерных задач, а со временем — брать на себя больше ответственности, влиять на фичи и развитие целого проекта. При этом опыт работы на С++ совсем необязателен: у нас отличная система адаптации для комфортного перехода новичков с Unity на С++. Мы создаём условия для роста до уровня Senior или Lead и ожидаем высокой самостоятельности, вовлеченности и инициативы. Задачи, которые предстоит решать: Программирование игровой логики и фичей; UI-разработка: структура окон, работа с UI Kit, интеграция визуала в движок; Использование и улучшение наших AI-инструментов на всех этапах разработки: от декомпозиции задачи до тестов и деливери – с полной ответственностью за высокое качество генерируемого кода; Активное участие в командных обсуждениях фич и изменений; Оптимизация производительности и автоматизация рутины. Наш стек: Языки: основной — C++ 17/20; для единичных задач — Lua и Python. Собственный движок, похожий на Unity или Unreal, который мы постоянно развиваем. Для быстрого погружения в его кодовую базу у нас есть AI-ассистент. AI: Claude, Cursor, Codex с настроенными правилами репозиториев, растущим каталогом специализированных скиллов и агентских режимов под конкретные задачи. MCP-интеграции с внутренней инфраструктурой (GitHub, Asana, Amplitude и тд). Агентские воркфлоу покрывают весь цикл: от генерации игровых элементов и авто-тестов до автоматического создания и ревью PR. Мы ожидаем: Опыт разработки коммерческих игровых проектов на C++ и/или Unity от 1 года; Опыт использования AI-инструментов с измеримым эффектом – глубже чат-запросов: от современных практик промт-инжиниринга до построения агентных воркфлоу и валидации их результатов; Опыт верстки внутриигровых интерфейсов: создание сложных окон, работа со скроллерами, эффектами; Сильную проактивную позицию: умение не только решать задачи, но и предлагать инициативы. Будет плюсом: Опыт разработки под мобильные платформы (iOS, Android). Как мы работаем с AI: AI — стандарт инженерной работы в команде, а не опция. Используем ежедневно в разработке: от декомпозиции задач, навигации по кодовой базе до генерации и рефакторинга кода. Ответственность за результат всегда остаётся за инженером. Любой сгенерированный код проходит те же проверки, что и написанный вручную: ревью, тесты и валидацию в контексте продукта. AI усиливает инженера, а не заменяет его. Мы ожидаем, что с помощью AI инженер сможет быстрее двигаться по задачам, брать на себя больший объём работы и эффективнее решать сложные проблемы. Делимся рабочими практиками внутри команды. Хорошие сценарии использования AI, удачные подходы, правила работы с репозиторием и агентные воркфлоу становятся частью общей инженерной среды. Постоянно улучшаем подход. Инструменты быстро меняются, поэтому мы ожидаем интереса к новым возможностям AI и готовности предлагать улучшения, если они реально повышают скорость и качество разработки. У нас классно, потому что у нас есть: Возможность постоянного развития в команде из 500+ профессиональных инженеров: у нас огромная база знаний и система наставничества, которая позволяет адаптироваться быстро. Возможность переходить между направлениями и не только в рамках разработки (Project Management, маркетинг и т.д.). Задачи, требующие умения принимать эффективные и безопасные архитектурные решения, а также применять на практике интересные подходы программирования. Упор на развитие продуктового видения у каждого специалиста в компании. Наши разработчики представляют, как та или иная фича будет работать у пользователя, и сами играют в игры, которые разрабатывают. Возможность менять процессы и подходы на более эффективные без долгих согласований и бюрократии. Мы предлагаем: Гибкость в работе: Для большинства позиций у нас гибкий график и удалённый формат работы. Мы ориентируемся на результат, а не на место или способ выполнения задач. Забота о здоровье и well-being: Предоставляем ДМС для сотрудников и их детей, компенсируем онлайн-сессии с психологом. Сохраняем 100% зарплату во время отпуска или больничного без лишних справок. А для особых случаев предоставляем дополнительные выходные. Поддерживаем здоровый образ жизни и компенсируем покупку спортивных абонементов и подписку на фитнес-приложения. Развитие и обучение: Оплачиваем участие в профильных конференциях и курсах, проводим внутренние конференции. Компенсируем изучение иностранного языка. Ивенты и мерч: Регулярно проводим развлекательные и рабочие мероприятия в офлайн-режиме: встречи команд, крупные корпоративные вечеринки и более лайтовые пати в офисах. Также регулярно проводим развлекательные конкурсы, квизы, хакатоны, спортивные челленджи в режиме онлайн. Собственный магазин мерча с внутренней валютой, где можно купить уникальные подарки. Валюту дарим на значимые даты, также ее можно заработать, участвуя в мероприятиях и брендовых активностях. Отправляя отклик на нашу вакансию, вы соглашаетесь, что ваши персональные данные, собранные во время собеседований в Playrix, будут обрабатываться компанией.",,,1–3 года,,https://almaty.hh.kz/vacancy/132689722
