title,salary,city,job,publish_date,requirements,responsibilities,schedule,experience,employment,url
AQA Python engineer,,,Emphasoft,,"Компания Emphasoft занимается заказной разработкой IT решений для наших партнеров с западного рынка. Мы специализируемся на разработке web-приложений для стартапов на различной стадии. Проект в сфере animal healthcare. Мы приглашаем Automation QA Engineer в команду, которая занимается разработкой высококачественных и масштабируемых решений для автоматизированного тестирования IoT-платформы. Вы будете работать со сложными модулями тестирования API и UI, разделяемыми компонентами фреймворка и тестовой архитектурой. В тесном сотрудничестве с командами разработки, продукта и DevOps вы обеспечите эффективное, надёжное и поддерживаемое тестовое покрытие. Технологический стек: Python, Robot Framework, Playwright, REST API/JSON, MongoDB, PostgreSQL, Kafka, Azure DevOps CI/CD, Locust, Git. Один из этапов предполагает тестовое задание. Чем предстоит заниматься Создавать чистые, переиспользуемые, тестируемые и поддерживаемые автотесты для API и UI Проектировать и внедрять масштабируемую архитектуру тестовой автоматизации и компоненты фреймворка Тесно работать с разработчиками, DevOps и командой продукта для уточнения требований и поставки надёжных функций Проверять телеметрию, метрики и агрегированные данные Реализовывать интеграционные и сквозные (end-to-end) тестовые сценарии Выполнять валидацию баз данных (MongoDB, PostgreSQL) Участвовать в настройке CI/CD-пайплайнов и автоматическом запуске тестов Генерировать и поддерживать отчёты по автоматизированным тестам Поддерживать активности по нагрузочному тестированию Что мы ждём от кандидата 3+ года практического опыта в автоматизации тестирования Уровень английского В2 и выше Хорошее владение Python Опыт тестирования REST API и микросервисов Понимание тестовой архитектуры и проектирования фреймворков Практический опыт работы с базами данных (MongoDB, PostgreSQL) Опыт интеграции с CI/CD Понимание событийно-ориентированных систем (Kafka будет плюсом) Умение эффективно взаимодействовать в команде и участвовать в архитектурных решениях Будет плюсом Опыт работы с IoT или телеметрическими системами Опыт нагрузочного тестирования Работа в распределённых системах или системах с множеством сервисов Знакомство с масштабируемыми модульными тестовыми фреймворками",,,3–6 лет,,https://almaty.hh.kz/vacancy/132747951
QA инженер (Middle),,Алматы,АО Alatau City Bank,,"Agile mindset и опыт работы в Agile среде (Scrum, Kanban). Strong hands-on опыт в веб и мобильном тестировании (2 года+). Опыт тестирования приложений с микросервисной архитектурой. 3+ лет опыта тестирования API (Postman, Swagger). Мобильное тестирование с помощью симуляторов и эмуляторов. Умение работать с логами в Kibana Опыт тестирования баз данных (PostgreSQL, Oracle DataBase) и применения SQL операторов на практике. Самоорганизованность, проактивность Уверенное владение git. Дополнительно будет : Умение строить SQL-запросы, Postman, Swagger Опыт работы в SCRAM Критическое мышление и внимание к деталям",Специалист для помощи в решении стратегических задач по развитию процессов разработки и тестирования. Участие в тестировании доработок продуктовыми командами Внедрение практик и подходов согласно роудмапа компании.,,1–3 года,,https://almaty.hh.kz/vacancy/132238203
Shopify App Developer,,,Genesis Group AG,,"🌍 We’re Hiring: Shopify App Developer 📍 Location: Remote 💡 About Us Yesim is a global eSIM and telecom SaaS company serving B2C and B2B customers with data and voice eSIM services worldwide. Our technical team of ~20 includes backend, frontend, QA, VoIP, and DevOps engineers. Infrastructure runs on AWS and Hetzner. We are scaling our backend team and looking for a Senior PHP Developer / Tech Lead who can take ownership of critical product stacks, drive code quality, and lead by example. ✨ About the Role We are looking for an experienced Shopify App Developer to build a public Shopify application that allows merchants (partners) to sell Yesim eSIM plans through their Shopify stores. The backend API infrastructure already exists and is maintained by our in-house team – this role is focused exclusively on the Shopify-side implementation. The app must be published in the Shopify App Store. 📝 Responsibilities OAuth & App Scaffold: Shopify OAuth 2.0 integration, app registration, callback handling, secure token storage Admin UI: Embedded admin interface using Shopify App Bridge and Polaris – settings page (API key input, markup configuration, templates), sync button with progress indicator, sync/error logs, partner balance display Plan Synchronization: Fetch eSIM plans from our API, apply partner markups, create/update/archive Shopify products with variants, metafields (days, data volume, ISO codes), images, and country-based collections using tags. Must support catalogs of up to 5,000 plans via Shopify Bulk Operations API Order Processing: Subscribe to orders/paid webhook, verify HMAC signature, call our B2B Core API to deduct partner balance and retrieve QR code / ICCID / plan_id, trigger eSIM activation via our API, deliver QR code and installation instructions to the customer (via order metafield and/or email) Reliability: Idempotent webhook processing (no duplicate charges or activations), retry logic for transient API errors, comprehensive error logging App Store Submission: Prepare and submit the application for Shopify App Store review, address reviewer feedback, ensure compliance with all Shopify policies (privacy policy, terms of use, correct scopes, clean install/uninstall) Testing & Documentation: Cover critical paths (OAuth, sync, webhooks, activation flow), prepare regression checklist, provide deployment instructions 📩Requirements Proven experience building and publishing public Shopify apps on the Shopify App Store (not just private/custom store apps) Strong proficiency in Node.js and React (Shopify Polaris / App Bridge)  ➕Nice to Have Experience with eSIM, telecom, or digital goods delivery Familiarity with B2B/marketplace app patterns Experience with Shopify App Store review process and common rejection reasons PHPl knowledge (for understanding our backend API documentation) Hands-on experience with Shopify Admin API (GraphQL), including Bulk Operations API Experience with Shopify webhooks (subscription, HMAC verification, idempotent processing) Understanding of OAuth 2.0 flows in the Shopify context Experience with metafields, collections, and product management via API Ability to work independently 🎁 What We Offer Full ownership of a product stack from day one Direct collaboration with CDO Participation in AI engineering culture (Hermes, Argos, Iris) Structured delivery process with clear metrics Opportunity to define engineering standards in a growing company",,,3–6 лет,,https://almaty.hh.kz/vacancy/132444061
Middle QA Engineer,,Алматы,ТОО HJ Platform (Hero’s Journey),,"Опыт работы QA Engineer от 2 до 4 лет; Опыт автоматизации тестирования (Selenium / Cypress / Playwright) Знание одного из языков программирования (Python / Java / JavaScript) Понимание CI/CD процессов Опыт нагрузочного тестирования Работа с инструментами мониторинга и логирования (Kibana, Grafana) Опыт тестирования мобильных приложений","Разработка, внедрение и развитие стратегии тестирования и автоматизации; Постепенное расширение покрытия автотестами и оптимизация текущих QA-процессов; Написание и поддержка автотестов (UI, API, regression packs); Проведение ручного тестирования в рамках переходного периода и сложных сценариев; Анализ требований, оценка рисков и участие в формировании критериев качества; Проверка API и данных в базах (MongoDB и др.); Поиск, фиксация и сопровождение багов до полного закрытия; Взаимодействие с разработкой - продуктовой командой.",,1–3 года,,https://almaty.hh.kz/vacancy/132588754
Civil Structural Architecture,,Атырау,ТОО Schmidt Kazakhstan,,"The family-owned company SCHMIDT, founded in 1948, is one of the leading logistics service providers in the bulk goods sector and today operates with over 3,500 employees at 49 locations worldwide. More than 1,000 trucks, around 6,500 bulk containers and almost 1,300 storage silos are part of the SCHMIDT Group’s equipment. Whether consulting, planning, construction or operation of logistics centers, whether storage, transport or handling – SCHMIDT offers, with its many years of know-how, the professional all-round service from a single source that is expected today from a good logistics expert. If you are interested in contributing to the success of an internationally active family business, then you have come to the right place. For our branch in Atyrau we are looking for Civil Structural Architecture Main Tasks 1. Project Planning & Coordination Lead and coordinate civil, structural, and architectural activities across the project lifecycle. Review project scope, drawings, and technical specifications. Collaborate with design consultants, contractors, and stakeholders to ensure alignment. 2. Design Management Review and approve civil, structural, and architectural designs and shop drawings. Ensure designs comply with local regulations, codes, and project standards. Manage design changes and resolve technical issues. 3. Construction Oversight Supervise on-site execution of civil, structural, and architectural works. Monitor progress against project schedule and milestones. 4. Quality Assurance & Compliance Ensure all works meet quality standards and project specifications. Conduct inspections and coordinate with QA/QC teams. Enforce compliance with safety and environmental regulations. 5. Stakeholder Management Liaise with clients, consultants, contractors, and authorities. Conduct regular progress meetings and reporting. Address and resolve site-related issues promptly. 6. Documentation & Reporting Maintain accurate project documentation (drawings, reports, approvals). Prepare progress reports, technical reports, and presentations. Ensure proper record-keeping for audits and project closeout. Requirements Bachelor’s degree in civil engineering, Structural Engineering, Architecture, or related field. 6+ years of experience in construction/project management. Proven experience managing large-scale infrastructure Experience in multidisciplinary coordination (civil, structural, architectural). Fluent English; Russian/Kazakh highly preferred.",,,более 6 лет,,https://almaty.hh.kz/vacancy/131999762
Senior Java-разработчик,,Алматы,ТОО Ракетная фирма,,,"Проектирование и разработка backend и API на Java. Оптимизация и масштабирование приложения. Обеспечение безопасности и конфиденциальности данных. Интеграция с внешними сервисами и API. Сотрудничество с фронтенд-разработчиками и командой QA для обеспечения качественной поставки продукта. Мы ожидаем: Коммерческий опыт с Java от 3-ех лет. Опыт работы с многопоточностью и Stream API. Понимание основных паттернов программирования. Мы предлагаем: Работа в офисе с видом на горы (Алматы), в гибридном формате или полностью удалённо. Участие в ведущих финтех-проектах. Много интересных задач без переработок по ночам и в праздники. Доступ к внутренним и внешним обучающим ресурсам. Прозрачная система развития с персональным планом. Возможность участия в конференциях и хакатонах в роли спикера.",,3–6 лет,,https://almaty.hh.kz/vacancy/132774067
"Инженер по контролю качества (QC Engineer, General Construction) общестрой",,Алматы,Филиал компании POWERCHINA SEPCO1 Electric Power Construction Co.Ltd в Республике Казахстан,,"- Высшее техническое образование (строительство, инженерия и т.п.) Опыт работы инженером по качеству в сфере промышленного строительства не менее 3 лет Обязательно: знание строительных норм и стандартов (СНиП, ГОСТ) Опыт ведения исполнительной документации Знание процедур входного контроля и оценки поставщиков Владение технической документацией и чертежами Уверенный пользователь MS Office, знание AutoCAD — желательно Умение работать в условиях большого объёма задач и сжатых сроков Знание английского языка — как преимущество Готовность к работе в ночные смены и выходные дни при производственной необходимости (работа оплачивается в соответствии с трудовым законодательством). Желательно: опыт работы на крупных международных строительных проектах, в строительстве в энергетической отрасли","Контроль качества строительных и монтажных работ в соответствии с проектной, нормативной и технической документацией Проведение входного контроля материалов, оборудования и комплектующих Участие в приёмке выполненных СМР, проверка их соответствия требованиям проекта и стандартов Подготовка и ведение технической и исполнительной документации по качеству (чек-листы, акты, протоколы) Взаимодействие с подрядчиками, проектировщиками и техническим надзором Участие в инспекциях, внутренних и внешних аудитах Контроль устранения выявленных несоответствий, ведение отчетности по качеству",,3–6 лет,,https://almaty.hh.kz/vacancy/131992676
Главный риск-менеджер (QA / тестирование решений),,Алматы,АО «Freedom Bank Kazakhstan»,,"Опыт работы QA/тестировщиком не менее 2 лет Понимание процессов тестирования и жизненного цикла разработки ПО Опыт тестирования API, сервисных взаимодействий и очередей Уверенная работа с SQL (PostgreSQL и/или Oracle) Навыки чтения и анализа логов Опыт работы с Jira или аналогичными трекинговыми системами Внимательность к деталям, аналитическое мышление, ответственность Будет плюсом: Опыт автоматизации тестирования (Python, pytest) Навыки работы с Docker Базовое понимание архитектуры микросервисов Опыт нагрузочного и перформанс-тестирования Знание CI/CD (GitLab CI, GitHub Actions и др.) Опыт тестирования сложной бизнес-логики и анализа влияния изменений на результат решений","Разработка, поддержка и выполнение тест-кейсов и чек-листов Проведение функционального, интеграционного, регрессионного и системного тестирования Тестирование API (REST), очередей и фоновых сервисов Тестирование логики принятия решений (маршруты одобрения/отказа, стоп-факторы, лимиты, пороги, сегментация) Анализ логов и мониторинг работы сервисов Взаимодействие с командой разработчиков для выявления и устранения дефектов Подготовка отчётности по найденным дефектам и результатам тестирования Тестирование интеграций с внешними сервисами и источниками данных (ГКБ, ПКБ, антифрод и др.)",,1–3 года,,https://almaty.hh.kz/vacancy/132169887
System / Business Analyst (Banking Integrations / API / Fintech),,Алматы,ТОО Agile Soft,,"Мы ищем System / Business Analyst для работы над проектами в сфере банковских интеграций, API и финтех-решений. Нам нужен аналитик, который умеет собирать и структурировать требования, формализовывать процессы, описывать взаимодействия между системами и быть связующим звеном между бизнесом и технической командой. Чем предстоит заниматься Собирать, анализировать и уточнять бизнес- и системные требования. Подготавливать функциональные и нефункциональные требования. Описывать процессы, интеграции, пользовательские сценарии и бизнес-логику. Формировать постановки задач для команды разработки и тестирования. Прорабатывать взаимодействие внутренних и внешних систем. Описывать API, форматы обмена, правила обработки данных. Подготавливать аналитическую документацию: BRD, SRS, user stories, use cases, sequence diagrams, BPMN/UML-схемы. Участвовать в согласовании решений с бизнесом, разработкой, QA и архитекторами. Сопровождать задачи на всех этапах реализации — от анализа до приемки. Наши ожидания Опыт работы System Analyst / Business Analyst от 3 лет. Опыт работы в проектах с интеграциями, backend-системами, API. Хорошее понимание REST / OpenAPI / Swagger. Уверенные знания SQL. Опыт моделирования процессов и взаимодействий: BPMN / UML / sequence diagrams / flow diagrams. Навык подготовки понятной и структурированной аналитической документации. Понимание жизненного цикла разработки ПО. Умение декомпозировать бизнес-требования в задачи для команды. Уверенная коммуникация с заказчиком и техническими специалистами. Будет плюсом Опыт в проектах banking / fintech / payments. Знание принципов OAuth2 / JWT / интеграционной безопасности. Опыт работы с банковскими интеграциями. Опыт с rule engines / decision tables / IBM ODM. Участие в интеграционном тестировании и приемке решений. Мы предлагаем Участие в значимых проектах в банковском и финтех-направлении. Работу в сильной команде специалистов. Конкурентный доход. Интересные интеграционные и продуктовые задачи. Формат работы в зависимости от проекта: удаленно / гибрид / офис. Ключевые навыки: System Analysis, Business Analysis, REST API, OpenAPI, Swagger, SQL, BPMN, UML, Sequence Diagrams, Fintech, Banking, Integrations, Requirements Management",,,3–6 лет,,https://almaty.hh.kz/vacancy/132049204
Тестировщик (манульное),,Астана,ТОО IT Холдинг Kazdream,,"Тестирование продуктов; Функциональное, регрессионное, дымовое (smoke) и приёмочное тестирование новых модулей и доработок; Тестирование веб-интерфейсов, API, клиент-серверных взаимодействий и интеграций между модулями; Re-test исправленных дефектов и подтверждение готовности функциональности к релизу; Проверка работы системы в условиях закрытого контура и в экранированной подсети (по регламенту доступа); Документация и тест-дизайн:; Анализ требований, пользовательских сценариев и макетов, выявление неоднозначностей до старта разработки; Разработка и поддержка актуальности тест-кейсов и чек-листов для каждого модуля; Формирование матрицы покрытия критических бизнес-сценариев; Актуализация тестовой документации после изменений функциональности; Работа с дефектами; Регистрация дефектов в баг-трекере с полным описанием (шаги воспроизведения, ожидаемый/фактический результат, окружение, логи, скриншоты/видео); Классификация дефектов по приоритету и критичности, контроль сроков устранения по SLA; Участие в разборе первопричин дефектов и пост-мортемах по production-инцидентам; Взаимодействие с командой; Участие в планировании спринтов, груминге, демо и ретроспективах; Согласование критериев приёмки с аналитиками; передача дефектов и консультирование разработчиков; уточнение дизайн-макетов с UI/UX; Оценка рисков релиза и информирование менеджера проекта о готовности функциональности; Автоматизация (по мере готовности проекта и кандидата); Подготовка автоматизированных smoke- и регрессионных тестов для dev-среды Decard (доступна из интернета); Интеграция автотестов в CI/CD пайплайн совместно с DevOps; Автоматизация приоритетных пользовательских сценариев; Развитие процессов; Предложения по улучшению тестового покрытия и процессов QA; Актуализация стандартов оформления тест-кейсов и баг-репортов внутри команды;","Уверенное владение техниками тест-дизайна: эквивалентные классы, граничные значения, попарное тестирование, позитив/негатив, тестирование на основе состояний; Умение писать структурированные тест-кейсы и чек-листы, вести тестовую документацию; Уверенная работа с баг-трекинговыми системами (Jira или аналог) и системами ведения тест-кейсов (TestRail, Xray, Zephyr, Qase или аналог); Понимание клиент-серверной архитектуры, HTTP, REST API, работа с Postman (или Insomnia) — составление запросов, проверка ответов, работа с коллекциями; Базовый SQL на уровне SELECT с JOIN для проверки данных в БД (PostgreSQL/MSSQL); Навыки работы с DevTools браузера (Network, Console, Application) для анализа запросов и ошибок на фронте; Понимание и соблюдение требований к работе с закрытым контуром: NDA, разграничение доступов, правила обращения с PROD-данными; Soft skills; Внимательность к деталям и системное мышление; Умение аргументированно и структурированно описывать дефекты; Деловая коммуникация и конструктивное взаимодействие с разработчиками; Ответственность за качество результата, готовность эскалировать риски релиза; Будет плюсом (nice to have); Опыт автоматизации UI-тестов (Playwright — приоритетно, также Cypress, Selenium); Опыт автоматизации API-тестов (Postman/Newman, REST Assured, Pytest + requests); Опыт интеграции автотестов в CI/CD (GitLab CI / Jenkins); Опыт работы с системами СЭД/документооборота или государственными информационными системами; Опыт тестирования в условиях повышенных требований ИБ (экранированная подсеть, изолированные контуры, работа по ФЗ/гос.стандартам РК); Знание основ нагрузочного тестирования (JMeter / k6); ISTQB Foundation Level;",,1–3 года,,https://almaty.hh.kz/vacancy/132423073
QA Engineer (Middle+),,Алматы,ТОО Неткрэкер Текнолоджи Казахстан,,"Практический опыт тестирования облачных решений; Опыт работы с Kubernetes (OpenShift); Опыт работы с инструментами автоматизации тестирования: Selenium, Cypress, Playwright, TestCafe, Appium и др.; Опыт работы с Postman; Понимание принципов CI/CD; Опыт проектирования тестов и ручного тестирования; Готовность к саморазвитию в области автоматизации тестирования. Мы предлагаем: Работа на международных проектах: современный стек технологий и задачи, которые влияют на масштабные бизнес-трансформации; Профессиональная среда и развитие: менторство, обмен знаниями и сильное экспертное сообщество; Обучение внутри компании: корпоративные тренинги, развитие hard и soft skills, программа изучения английского языка; Поддержка здоровья и благополучия: ДМС со стоматологией, программа поддержки сотрудников, компенсация 10 дней больничного, корпоративный спорт; Сообщество и корпоративная культура: комьюнити по интересам, внутренние мероприятия, мастер-классы и спортивные тимбилдинги; Комфортные условия работы: современные офисы в удобных локациях, гибридный формат работы и конструктор бенефитов - вы выбираете то, что важно именно вам. Netcracker - люди, создающие технологии завтрашнего дня.",Проектирование тестов и подготовка тестовой документации; Разработка автотестов; Участие в разработке инструментов тестирования; Подготовка тестовых данных и выполнение тестов (вручную и запуском автотестов); Анализ результатов тестирования.,,3–6 лет,,https://almaty.hh.kz/vacancy/131848521
"Fullstack-разработчик (PostgreSQL, Java , Vue.js)",,Алматы,"ALSECO, АО",,"Уверенное знание СУБД PostgreSQL и опыт разработки на PL/pgSQL от 3х лет. Навыки проектирования баз данных для нагруженных систем. Опыт backend-разработки на платформе Java (знание компонентов Spring, Maven) от 3х лет. Опыт фронтенд-разработки на фреймворке Vue.js (знание Java Script, TypeScript, HTML5, CSS3, CSS-препроцессоры (SASS/SCSS/LESS), Vite ) от года. Опыт работы с REST API и понимание клиент–серверного взаимодействия. Знание базовых принципов UX/UI. Знание IDE (pgAdmin/DBeaver/DataGrip). Умение работать в команде.",,,3–6 лет,,https://almaty.hh.kz/vacancy/132100842
Руководитель отдела контроля качества (производство),,Астана,ТОО WSE,,"Высшее техническое образование в области машиностроения, металлургии или стандартизации и сертификации Опыт работы в области контроля качества на промышленном производстве не менее 5 лет, из них не менее 2 лет на руководящей должности начальника ОТК, заместителя или ведущего инженера по качеству Глубокое знание нормативной документации: ГОСТ, СТ РК, технических условий, стандартов организаций, правил проведения испытаний и приемки продукции Уверенное чтение чертежей, знание ЕСКД, понимание технологических процессов механообработки и сборки","Организация работы отдела технического контроля: распределение задач между инженерами ОТК, контроль исполнения Обеспечение контроля качества выпускаемой продукции на всех этапах производства — от входного контроля материалов и комплектующих до приёмки готовых изделий Контроль соответствия продукции требованиям конструкторской и технологической документации Взаимодействие с производственными цехами, техническими службами, представителями заказчика по вопросам качества Участие в расследовании причин брака, анализ рекламаций, разработка и внедрение корректирующих мероприятий Ведение учёта и отчётности по показателям качества Контроль соблюдения технологической дисциплины, требований охраны труда и промышленной безопасности на закреплённых участках",,3–6 лет,,https://almaty.hh.kz/vacancy/131578298
Lead Test Automation Engineer,,Алматы,ТОО Неткрэкер Текнолоджи Казахстан,,,"Участие в подготовке стратегии тестирования, плана тестирования, отчета о тестировании; Участие в процессах: поиск, диагностика, документирование и контроль исправления дефектов программного обеспечения (управление ошибками/изменениями); Участие в процессах подготовки и обновления тестовых серверов; Общение с заказчиком по вопросам качества программного обеспечения, приемочного тестирования и внешних дефектов; Разработка и поддержка фреймворков автоматизации и соответствующей документации; Настройка CI/CD процессов; Экспертная оценка программного кода и сценариев автоматизированного тестирования, реализованных инженерами QA/TA; Разработка, поддержка и внедрение инструментов автоматизации тестирования, процессов QA и лучших практик; Тестирование программного обеспечения с использованием инструментов автоматизации; Наставничество, обучение и консультирование новых членов команды; Проведение технологических тренингов и семинаров в компании. Мы ищем: Высшее техническое образование; Минимум 3 года опыта работы в области автоматизации тестирования; Инициативность и проактивность; Заинтересованность в саморазвитии; Знание полного цикла разработки программного обеспечения; Опыт работы с методологиями разработки программного обеспечения, например, водопадной или гибкой; Понимание жизненного цикла проекта и жизненного цикла разработкиЗнание передовых инструментов, методов и сервисов в сфере ИТ; Знание JS, TS, SQL (Oracle, PostgreDB, MongoDB), микросервисов (Docker, K8S, Openshift), Selenium; Знание специализированных программных инструментов (системы управления ошибками, инструменты тестирования); Знание концептов AI, Playwright, mock-service Способность и желание брать на себя ответственность; Желание работать в сфере обеспечения качества; Понимание телекоммуникационных технологий; Английский язык уровень B2 и выше. Мы предлагаем: Работа на международных проектах: современный стек технологий и задачи, которые влияют на масштабные бизнес-трансформации; Профессиональная среда и развитие: менторство, обмен знаниями и сильное экспертное сообщество; Обучение внутри компании: корпоративные тренинги, развитие hard и soft skills, программа изучения английского языка; Поддержка здоровья и благополучия: ДМС со стоматологией, программа поддержки сотрудников, компенсация 10 дней больничного, корпоративный спорт; Сообщество и корпоративная культура: комьюнити по интересам, внутренние мероприятия, мастер-классы и спортивные тимбилдинги; Комфортные условия работы: современные офисы в удобных локациях, гибридный формат работы и конструктор бенефитов - вы выбираете то, что важно именно вам.  Netcracker - люди, создающие технологии завтрашнего дня.",,3–6 лет,,https://almaty.hh.kz/vacancy/131904931
Junior QA Engineer (Manual),,,ТОО Playrix,,,"анализ механик и пользовательского опыта, формулирование предложений по улучшению; активное участие в командных обсуждениях фич и изменений; ручное тестирование новых фич игры на платформах iOS, Android, MacOS, UWP; тестирование проекта в рамках регрессионных проверок; своевременное и качественное заведение дефектов в баг-трекер с описанием причин и влияния на продукт. Мы ожидаем: быстрый рост в геймдизайн, продюсирование или менеджмент; мобильный игровой опыт и искренний интерес к gamedev; проактивную позицию: умение не только находить проблему, но и предлагать решение; коммерческий опыт ручного тестирования от 6 месяцев; высшее образование; знание теории тестирования; Будет плюсом: понимание основ геймдизайна и аналитики; опыт работы с AI-инструментами; интерес к аналитике и продуктовым показателям. Мы предлагаем: Гибкость в работе: Для большинства позиций у нас гибкий график и удалённый формат работы. Мы ориентируемся на результат, а не на место или способ выполнения задач. Забота о здоровье и well-being: Предоставляем ДМС для сотрудников, их партнеров и детей, компенсируем онлайн-сессии с психологом. Сохраняем 100% зарплату во время отпуска или больничного без лишних справок. А для особых случаев предоставляем дополнительные выходные. Поддерживаем здоровый образ жизни и компенсируем покупку спортивных абонементов и подписку на фитнес-приложения. Развитие и обучение: Оплачиваем участие в профильных конференциях и курсах, проводим внутренние конференции. Компенсируем изучение иностранного языка. Ивенты и мерч: Регулярно проводим развлекательные и рабочие мероприятия в офлайн режиме: встречи команд, крупные корпоративные вечеринки и более лайтовые пати в офисах. Также регулярно проводим развлекательные конкурсы, квизы, хакатоны, спортивные челленджи в режиме онлайн. Собственный магазин мерча с внутренней валютой, где можно купить уникальные подарки. Валюту дарим на значимые даты, также ее можно заработать, участвуя в мероприятиях и брендовых активностях Отправляя отклик на нашу вакансию, вы соглашаетесь, что ваши персональные данные, собранные во время собеседований в Playrix, будут обрабатываться компанией.",,1–3 года,,https://almaty.hh.kz/vacancy/132109968
